"store","sku","qty","is_in_stock","gia_si","price"
"admin","DC330","0.0000","0","42000.0000","84000.0000"
"admin","DC331","0.0000","0","35000.0000","70000.0000"
"admin","DC332","0.0000","0","40000.0000","80000.0000"
"admin","DC333","0.0000","0","39000.0000","78000.0000"
"admin","DC334","0.0000","0","40000.0000","80000.0000"
"admin","DC335","0.0000","0","40000.0000","80000.0000"
"admin","DC336","0.0000","0","30000.0000","60000.0000"
"admin","DC354","0.0000","0","24000.0000","48000.0000"
"admin","DC355","0.0000","0","24000.0000","48000.0000"
"admin","DC356","0.0000","0","20000.0000","40000.0000"
"admin","DC357","0.0000","0","23000.0000","46000.0000"
"admin","DC358","0.0000","0","20000.0000","40000.0000"
"admin","DC359","0.0000","0","20000.0000","40000.0000"
"admin","DC360","0.0000","0","24000.0000","48000.0000"
"admin","DC361","0.0000","0","20000.0000","40000.0000"
"admin","DC362","0.0000","0","10000.0000","20000.0000"
"admin","DC363","1.0000","1","21000.0000","42000.0000"
"admin","DC364","0.0000","0","24000.0000","48000.0000"
"admin","DC365","0.0000","0","30000.0000","60000.0000"
"admin","BA079","100.0000","1","42000.0000","84000.0000"
"admin","BT452","100.0000","0","13000.0000","26000.0000"
"admin","BT453","100.0000","0","8000.0000","16000.0000"
"admin","BT454","100.0000","0","10000.0000","20000.0000"
"admin","BT455","100.0000","0","8000.0000","16000.0000"
"admin","BT456","100.0000","0","5000.0000","10000.0000"
"admin","BT457","100.0000","0","10000.0000","20000.0000"
"admin","BT458","100.0000","0","14000.0000","28000.0000"
"admin","BT459","100.0000","0","23000.0000","26000.0000"
"admin","BT460","100.0000","0","10000.0000","20000.0000"
"admin","BT461","100.0000","0","8000.0000","16000.0000"
"admin","BT462","100.0000","0","13000.0000","26000.0000"
"admin","BT463","100.0000","0","8000.0000","16000.0000"
"admin","BT464","100.0000","0","8000.0000","16000.0000"
"admin","BT465","100.0000","0","10000.0000","20000.0000"
"admin","BT466","100.0000","0","12000.0000","24000.0000"
"admin","BT467","100.0000","0","14000.0000","28000.0000"
"admin","BT468","100.0000","0","14000.0000","28000.0000"
"admin","BT469","100.0000","0","10000.0000","20000.0000"
"admin","BT470","100.0000","0","5000.0000","10000.0000"
"admin","BT471","100.0000","0","5000.0000","10000.0000"
"admin","BT472","100.0000","0","14000.0000","28000.0000"
"admin","BT473","100.0000","0","30000.0000","60000.0000"
"admin","BT474","100.0000","0","30000.0000","60000.0000"
"admin","DC337","1.0000","1","20000.0000","40000.0000"
"admin","DC338","1.0000","1","20000.0000","40000.0000"
"admin","DC339","0.0000","0","25000.0000","50000.0000"
"admin","DC340","0.0000","0","18000.0000","36000.0000"
"admin","DC341","1.0000","1","17000.0000","34000.0000"
"admin","DC342","0.0000","0","22000.0000","44000.0000"
"admin","DC343","0.0000","0","16000.0000","32000.0000"
"admin","DC344","0.0000","0","24000.0000","48000.0000"
"admin","DC345","0.0000","0","15000.0000","30000.0000"
"admin","DC346","0.0000","0","20000.0000","40000.0000"
"admin","DC347","0.0000","0","20000.0000","40000.0000"
"admin","DC348","0.0000","0","30000.0000","60000.0000"
"admin","DC349","0.0000","0","25000.0000","50000.0000"
"admin","DC350","0.0000","0","25000.0000","50000.0000"
"admin","DC351","0.0000","0","24000.0000","48000.0000"
"admin","DC352","1.0000","1","12000.0000","24000.0000"
"admin","DC353","0.0000","0","28000.0000","56000.0000"
"admin","KT124","100.0000","1","20000.0000","40000.0000"
"admin","KT125","100.0000","0","20000.0000","40000.0000"
"admin","KT126","100.0000","0","24000.0000","48000.0000"
"admin","KT127","100.0000","1","22000.0000","44000.0000"
"admin","KT128","100.0000","1","22000.0000","44000.0000"
"admin","KT129","100.0000","1","25000.0000","50000.0000"
"admin","KT130","100.0000","1","25000.0000","50000.0000"
"admin","KT131","100.0000","1","24000.0000","48000.0000"
"admin","DC366","0.0000","0","25000.0000","50000.0000"
"admin","BT487","100.0000","1","25000.0000","50000.0000"
"admin","BT488","100.0000","0","25000.0000","50000.0000"
"admin","BT489","100.0000","1","28000.0000","56000.0000"
"admin","BT490","100.0000","0","25000.0000","50000.0000"
"admin","BT491","100.0000","0","30000.0000","60000.0000"
"admin","BT492","100.0000","0","25000.0000","50000.0000"
"admin","BT493","100.0000","0","28000.0000","56000.0000"
"admin","BT494","100.0000","0","25000.0000","50000.0000"
"admin","BT495","100.0000","0","22000.0000","44000.0000"
"admin","BT496","100.0000","0","22000.0000","44000.0000"
"admin","BT497","100.0000","1","25000.0000","50000.0000"
"admin","BT498","100.0000","0","22000.0000","44000.0000"
"admin","BT499","100.0000","0","25000.0000","50000.0000"
"admin","BT500","100.0000","0","25000.0000","50000.0000"
"admin","BT501","100.0000","1","30000.0000","60000.0000"
"admin","BT502","100.0000","0","22000.0000","44000.0000"
"admin","BT503","100.0000","0","25000.0000","50000.0000"
"admin","BT504","100.0000","0","28000.0000","56000.0000"
"admin","BT505","100.0000","1","30000.0000","60000.0000"
"admin","BT506","100.0000","0","22000.0000","44000.0000"
"admin","BT507","100.0000","0","20000.0000","40000.0000"
"admin","BT508","100.0000","0","30000.0000","60000.0000"
"admin","BT509","100.0000","0","20000.0000","40000.0000"
"admin","KT132","100.0000","0","3000.0000","6000.0000"
"admin","DC493","0.0000","0","32000.0000","64000.0000"
"admin","DC494","0.0000","0","39000.0000","78000.0000"
"admin","DC495","1.0000","1","20000.0000","40000.0000"
"admin","DC496","0.0000","0","50000.0000","100000.0000"
"admin","DC497","1.0000","1","25000.0000","50000.0000"
"admin","DC498","0.0000","0","40000.0000","80000.0000"
"admin","DC499","0.0000","0","25000.0000","50000.0000"
"admin","DC500","1.0000","1","30000.0000","60000.0000"
"admin","DC501","0.0000","0","22000.0000","44000.0000"
"admin","DC502","0.0000","0","23000.0000","46000.0000"
"admin","DC503","0.0000","0","25000.0000","50000.0000"
"admin","DC504","1.0000","1","22000.0000","44000.0000"
"admin","DC505","0.0000","0","25000.0000","50000.0000"
"admin","DC506","0.0000","0","40000.0000","80000.0000"
"admin","DC507","1.0000","1","10000.0000","20000.0000"
"admin","DC508","0.0000","0","24000.0000","48000.0000"
"admin","DC509","1.0000","1","22000.0000","44000.0000"
"admin","DC510","1.0000","1","22000.0000","44000.0000"
"admin","DC511","0.0000","0","25000.0000","50000.0000"
"admin","DC512","0.0000","0","27000.0000","54000.0000"
"admin","BT596","100.0000","1","17000.0000","34000.0000"
"admin","BT486","100.0000","0","5000.0000","10000.0000"
"admin","DC513","0.0000","0","40000.0000","80000.0000"
"admin","DC514","0.0000","0","24000.0000","48000.0000"
"admin","DC515","0.0000","0","25000.0000","50000.0000"
"admin","DC516","0.0000","0","25000.0000","50000.0000"
"admin","DC517","0.0000","0","20000.0000","40000.0000"
"admin","DC518","0.0000","0","42000.0000","84000.0000"
"admin","DC519","0.0000","0","42000.0000","84000.0000"
"admin","DC520","0.0000","0","20000.0000","40000.0000"
"admin","DC521","0.0000","0","20000.0000","40000.0000"
"admin","DC522","0.0000","0","40000.0000","80000.0000"
"admin","DC523","0.0000","0","40000.0000","80000.0000"
"admin","DC524","1.0000","1","30000.0000","60000.0000"
"admin","DC525","0.0000","0","25000.0000","50000.0000"
"admin","DC526","1.0000","1","35000.0000","70000.0000"
"admin","DC527","0.0000","0","18000.0000","36000.0000"
"admin","DC528","0.0000","0","25000.0000","50000.0000"
"admin","DC529","0.0000","0","24000.0000","48000.0000"
"admin","DC530","0.0000","0","25000.0000","50000.0000"
"admin","DC531","0.0000","0","25000.0000","50000.0000"
"admin","VT158","100.0000","0","22000.0000","44000.0000"
"admin","VT160","100.0000","0","35000.0000","70000.0000"
"admin","VT161","100.0000","0","30000.0000","60000.0000"
"admin","BT510","100.0000","0","25000.0000","50000.0000"
"admin","X001","0.0000","0","20000.0000","40000.0000"
"admin","X002","5.0000","1","15000.0000","30000.0000"
"admin","X003","2.0000","1","14000.0000","28000.0000"
"admin","X004","9.0000","1","14000.0000","28000.0000"
"admin","X005","1.0000","1","14000.0000","28000.0000"
"admin","X006","10.0000","1","18000.0000","36000.0000"
"admin","X007","3.0000","1","14000.0000","28000.0000"
"admin","X009","5.0000","1","14000.0000","28000.0000"
"admin","BA086","100.0000","0","200000.0000","400000.0000"
"admin","BA087","100.0000","0","190000.0000","380000.0000"
"admin","BA088","100.0000","0","130000.0000","220000.0000"
"admin","BA089","100.0000","0","120000.0000","200000.0000"
"admin","BA090","100.0000","0","140000.0000","250000.0000"
"admin","BA091","100.0000","0","140000.0000","250000.0000"
"admin","DC532","0.0000","0","30000.0000","60000.0000"
"admin","DC533","0.0000","0","20000.0000","40000.0000"
"admin","DC534","0.0000","0","22000.0000","44000.0000"
"admin","BA096","100.0000","0","125000.0000","190000.0000"
"admin","BA097","100.0000","0","140000.0000","250000.0000"
"admin","BA098","100.0000","0","125000.0000","190000.0000"
"admin","BA099","100.0000","0","100000.0000","180000.0000"
"admin","BA100","100.0000","0","140000.0000","250000.0000"
"admin","BA101","100.0000","0","180000.0000","300000.0000"
"admin","DC374","0.0000","0","95000.0000","190000.0000"
"admin","DC375","0.0000","0","80000.0000","160000.0000"
"admin","DC376","1.0000","1","80000.0000","160000.0000"
"admin","DC377","0.0000","0","100000.0000","200000.0000"
"admin","DC378","0.0000","0","90000.0000","180000.0000"
"admin","DC379","0.0000","0","60000.0000","120000.0000"
"admin","DC380","0.0000","0","62000.0000","124000.0000"
"admin","DC381","0.0000","0","60000.0000","120000.0000"
"admin","KT133","100.0000","0","25000.0000","50000.0000"
"admin","KT134","100.0000","0","35000.0000","70000.0000"
"admin","KT135","100.0000","0","60000.0000","120000.0000"
"admin","N265","100.0000","0","20000.0000","40000.0000"
"admin","N266","100.0000","0","32000.0000","64000.0000"
"admin","N267","100.0000","1","30000.0000","60000.0000"
"admin","N268","100.0000","0","22000.0000","44000.0000"
"admin","VT162","100.0000","0","70000.0000","140000.0000"
"admin","VT163","100.0000","0","40000.0000","80000.0000"
"admin","VT164","100.0000","0","60000.0000","120000.0000"
"admin","BT528","100.0000","0","20000.0000","40000.0000"
"admin","BT529","100.0000","0","20000.0000","40000.0000"
"admin","BT530","100.0000","0","18000.0000","36000.0000"
"admin","BT531","100.0000","0","16000.0000","32000.0000"
"admin","BT532","100.0000","0","12000.0000","24000.0000"
"admin","BT533","100.0000","0","20000.0000","40000.0000"
"admin","BT534","100.0000","0","18000.0000","36000.0000"
"admin","BT535","100.0000","0","20000.0000","40000.0000"
"admin","BT536","100.0000","0","18000.0000","36000.0000"
"admin","BT537","100.0000","0","16000.0000","32000.0000"
"admin","BT538","100.0000","0","20000.0000","40000.0000"
"admin","BT539","100.0000","0","20000.0000","40000.0000"
"admin","BT540","100.0000","0","18000.0000","36000.0000"
"admin","BT541","100.0000","0","15000.0000","30000.0000"
"admin","BT542","100.0000","0","14000.0000","28000.0000"
"admin","N276","100.0000","1","20000.0000","40000.0000"
"admin","N277","100.0000","0","10000.0000","20000.0000"
"admin","N278","100.0000","1","15000.0000","30000.0000"
"admin","N279","100.0000","0","20000.0000","40000.0000"
"admin","N280","100.0000","0","15000.0000","30000.0000"
"admin","N281","100.0000","0","15000.0000","30000.0000"
"admin","N282","100.0000","0","15000.0000","30000.0000"
"admin","N283","100.0000","0","15000.0000","30000.0000"
"admin","N284","100.0000","0","15000.0000","30000.0000"
"admin","N285","100.0000","1","15000.0000","30000.0000"
"admin","N286","100.0000","0","15000.0000","30000.0000"
"admin","N287","100.0000","0","15000.0000","30000.0000"
"admin","N288","100.0000","1","15000.0000","30000.0000"
"admin","N289","100.0000","0","15000.0000","30000.0000"
"admin","N290","100.0000","1","15000.0000","30000.0000"
"admin","N291","100.0000","0","15000.0000","30000.0000"
"admin","N292","100.0000","1","15000.0000","30000.0000"
"admin","N293","100.0000","0","15000.0000","30000.0000"
"admin","N294","100.0000","0","20000.0000","40000.0000"
"admin","N295","100.0000","1","20000.0000","40000.0000"
"admin","VT169","100.0000","0","35000.0000","70000.0000"
"admin","VT170","100.0000","1","30000.0000","60000.0000"
"admin","VT171","100.0000","0","40000.0000","80000.0000"
"admin","VT172","100.0000","0","30000.0000","60000.0000"
"admin","VT173","100.0000","0","20000.0000","40000.0000"
"admin","VT174","100.0000","0","25000.0000","50000.0000"
"admin","VT175","100.0000","1","10000.0000","20000.0000"
"admin","VT176","100.0000","0","30000.0000","60000.0000"
"admin","VT177","100.0000","0","30000.0000","60000.0000"
"admin","VT178","100.0000","1","35000.0000","70000.0000"
"admin","VT179","100.0000","0","15000.0000","30000.0000"
"admin","VT180","100.0000","0","20000.0000","40000.0000"
"admin","VT181","100.0000","0","35000.0000","70000.0000"
"admin","VT182","100.0000","1","40000.0000","80000.0000"
"admin","VT183","100.0000","0","25000.0000","50000.0000"
"admin","VT184","100.0000","0","40000.0000","80000.0000"
"admin","VT185","100.0000","0","35000.0000","70000.0000"
"admin","VT186","100.0000","0","35000.0000","70000.0000"
"admin","VT187","100.0000","0","35000.0000","70000.0000"
"admin","BA102","100.0000","0","120000.0000","180000.0000"
"admin","BA103","100.0000","0","140000.0000","250000.0000"
"admin","BA104","100.0000","0","140000.0000","250000.0000"
"admin","BA105","100.0000","0","150000.0000","260000.0000"
"admin","MK002","100.0000","1","20000.0000","40000.0000"
"admin","MK003","100.0000","1","20000.0000","40000.0000"
"admin","MK004","100.0000","1","20000.0000","40000.0000"
"admin","MK005","100.0000","0","20000.0000","40000.0000"
"admin","MK006","100.0000","1","20000.0000","40000.0000"
"admin","MK007","100.0000","1","20000.0000","40000.0000"
"admin","MK008","100.0000","1","20000.0000","40000.0000"
"admin","MK009","100.0000","1","20000.0000","40000.0000"
"admin","MK010","100.0000","1","20000.0000","40000.0000"
"admin","MK011","100.0000","1","20000.0000","40000.0000"
"admin","MK012","100.0000","0","20000.0000","40000.0000"
"admin","MK013","100.0000","0","20000.0000","40000.0000"
"admin","MK014","100.0000","1","20000.0000","40000.0000"
"admin","MK015","100.0000","1","20000.0000","40000.0000"
"admin","MK016","100.0000","1","20000.0000","40000.0000"
"admin","N269","100.0000","0","17000.0000","34000.0000"
"admin","N270","100.0000","0","13000.0000","26000.0000"
"admin","N271","100.0000","0","22000.0000","44000.0000"
"admin","N272","100.0000","0","30000.0000","60000.0000"
"admin","N273","99.0000","1","13000.0000","26000.0000"
"admin","N274","97.0000","1","20000.0000","40000.0000"
"admin","N275","100.0000","0","45000.0000","90000.0000"
"admin","X008","0.0000","0","15000.0000","30000.0000"
"admin","X010","10.0000","1","14000.0000","28000.0000"
"admin","X011","4.0000","1","15000.0000","30000.0000"
"admin","X012","7.0000","1","15000.0000","30000.0000"
"admin","X013","0.0000","0","15000.0000","30000.0000"
"admin","X014","3.0000","1","15000.0000","30000.0000"
"admin","X015","0.0000","0","15000.0000","30000.0000"
"admin","X016","0.0000","0","20000.0000","40000.0000"
"admin","X017","5.0000","1","16000.0000","32000.0000"
"admin","X018","8.0000","1","12000.0000","24000.0000"
"admin","BT543","100.0000","0","20000.0000","40000.0000"
"admin","BT544","100.0000","0","20000.0000","40000.0000"
"admin","BT545","100.0000","0","20000.0000","40000.0000"
"admin","BT546","100.0000","0","18000.0000","36000.0000"
"admin","BT547","100.0000","0","18000.0000","36000.0000"
"admin","BT548","100.0000","0","18000.0000","36000.0000"
"admin","BT549","100.0000","0","16000.0000","32000.0000"
"admin","BT550","100.0000","0","15000.0000","30000.0000"
"admin","BT551","100.0000","0","15000.0000","30000.0000"
"admin","BT552","100.0000","0","14000.0000","28000.0000"
"admin","BT553","100.0000","0","12000.0000","24000.0000"
"admin","BT554","100.0000","0","12000.0000","24000.0000"
"admin","BT555","100.0000","0","12000.0000","24000.0000"
"admin","BT556","98.0000","1","12000.0000","24000.0000"
"admin","BT557","100.0000","0","10000.0000","20000.0000"
"admin","BT558","100.0000","0","10000.0000","20000.0000"
"admin","BT559","100.0000","0","12000.0000","24000.0000"
"admin","BT560","100.0000","0","12000.0000","24000.0000"
"admin","BT561","100.0000","0","12000.0000","24000.0000"
"admin","BT562","100.0000","0","12000.0000","24000.0000"
"admin","BT563","100.0000","0","12000.0000","24000.0000"
"admin","BT564","100.0000","0","12000.0000","24000.0000"
"admin","BT565","100.0000","0","12000.0000","24000.0000"
"admin","BT566","100.0000","0","12000.0000","24000.0000"
"admin","BA092","100.0000","0","140000.0000","250000.0000"
"admin","BA093","100.0000","0","140000.0000","250000.0000"
"admin","BA094","100.0000","0","140000.0000","240000.0000"
"admin","BA095","100.0000","0","210000.0000","400000.0000"
"admin","BA106","100.0000","0","150000.0000","260000.0000"
"admin","BA107","100.0000","0","140000.0000","250000.0000"
"admin","BA108","100.0000","0","85000.0000","150000.0000"
"admin","BA109","100.0000","0","90000.0000","160000.0000"
"admin","BA110","100.0000","0","165000.0000","250000.0000"
"admin","BA111","100.0000","0","180000.0000","300000.0000"
"admin","BA112","100.0000","0","200000.0000","320000.0000"
"admin","BA113","100.0000","0","100000.0000","150000.0000"
"admin","BA114","100.0000","0","150000.0000","260000.0000"
"admin","BA115","100.0000","0","150000.0000","260000.0000"
"admin","BA116","100.0000","0","160000.0000","250000.0000"
"admin","BA117","100.0000","0","140000.0000","250000.0000"
"admin","BA118","100.0000","0","150000.0000","260000.0000"
"admin","BT340","100.0000","0","10000.0000","20000.0000"
"admin","DC404","0.0000","0","50000.0000","100000.0000"
"admin","DC405","0.0000","0","80000.0000","160000.0000"
"admin","DC406","0.0000","0","80000.0000","160000.0000"
"admin","DC407","1.0000","1","80000.0000","160000.0000"
"admin","DC408","0.0000","0","80000.0000","160000.0000"
"admin","N209","99.0000","1","12000.0000","24000.0000"
"admin","BT567","99.0000","1","15000.0000","30000.0000"
"admin","BT568","100.0000","0","30000.0000","60000.0000"
"admin","BT307","100.0000","0","30000.0000","60000.0000"
"admin","BT343","100.0000","1","10000.0000","20000.0000"
"admin","BT344","100.0000","1","13000.0000","26000.0000"
"admin","BT569","100.0000","0","15000.0000","30000.0000"
"admin","DC435","0.0000","0","18000.0000","36000.0000"
"admin","DC436","0.0000","0","15000.0000","30000.0000"
"admin","DC437","0.0000","0","20000.0000","40000.0000"
"admin","DC438","1.0000","1","12000.0000","24000.0000"
"admin","DC439","0.0000","0","15000.0000","30000.0000"
"admin","DC440","0.0000","0","15000.0000","30000.0000"
"admin","DC441","0.0000","0","18000.0000","36000.0000"
"admin","DC442","0.0000","0","30000.0000","60000.0000"
"admin","DC443","0.0000","0","30000.0000","60000.0000"
"admin","DC444","0.0000","0","30000.0000","60000.0000"
"admin","KT139","100.0000","0","20000.0000","40000.0000"
"admin","KT140","100.0000","1","20000.0000","40000.0000"
"admin","KT141","99.0000","1","20000.0000","40000.0000"
"admin","KT142","100.0000","1","20000.0000","40000.0000"
"admin","KT143","100.0000","1","20000.0000","40000.0000"
"admin","KT144","100.0000","0","20000.0000","40000.0000"
"admin","KT145","100.0000","0","20000.0000","40000.0000"
"admin","KT146","100.0000","0","20000.0000","40000.0000"
"admin","KT147","100.0000","0","15000.0000","30000.0000"
"admin","KT148","100.0000","0","15000.0000","30000.0000"
"admin","KT149","100.0000","1","15000.0000","30000.0000"
"admin","KT150","100.0000","1","15000.0000","30000.0000"
"admin","KT151","100.0000","0","12000.0000","24000.0000"
"admin","KT152","100.0000","0","12000.0000","24000.0000"
"admin","KT153","100.0000","0","15000.0000","30000.0000"
"admin","KT154","100.0000","0","15000.0000","30000.0000"
"admin","KT155","100.0000","0","12000.0000","24000.0000"
"admin","KT156","100.0000","1","15000.0000","30000.0000"
"admin","KT157","100.0000","0","16000.0000","32000.0000"
"admin","N297","100.0000","0","18000.0000","36000.0000"
"admin","N298","100.0000","1","24000.0000","48000.0000"
"admin","N299","100.0000","0","35000.0000","70000.0000"
"admin","N300","100.0000","1","25000.0000","50000.0000"
"admin","N301","100.0000","0","12000.0000","24000.0000"
"admin","N302","100.0000","0","18000.0000","36000.0000"
"admin","N303","100.0000","0","18000.0000","36000.0000"
"admin","N304","100.0000","1","25000.0000","50000.0000"
"admin","N307","100.0000","0","30000.0000","60000.0000"
"admin","N308","100.0000","0","25000.0000","50000.0000"
"admin","N309","100.0000","0","40000.0000","80000.0000"
"admin","N310","100.0000","0","24000.0000","48000.0000"
"admin","DC535","0.0000","0","22000.0000","44000.0000"
"admin","DC538","0.0000","0","20000.0000","40000.0000"
"admin","DC539","0.0000","0","20000.0000","40000.0000"
"admin","DC540","0.0000","0","24000.0000","48000.0000"
"admin","DC541","1.0000","1","24000.0000","48000.0000"
"admin","DC542","0.0000","0","22000.0000","44000.0000"
"admin","DC543","0.0000","0","22000.0000","44000.0000"
"admin","DC544","0.0000","0","24000.0000","48000.0000"
"admin","DC545","0.0000","0","18000.0000","36000.0000"
"admin","DC546","0.0000","0","17000.0000","34000.0000"
"admin","DC547","0.0000","0","20000.0000","40000.0000"
"admin","DC548","0.0000","0","20000.0000","40000.0000"
"admin","DC549","1.0000","1","22000.0000","44000.0000"
"admin","DC550","0.0000","0","20000.0000","40000.0000"
"admin","DC551","0.0000","0","18000.0000","36000.0000"
"admin","DC552","0.0000","0","25000.0000","50000.0000"
"admin","DC553","0.0000","0","16000.0000","32000.0000"
"admin","DC554","0.0000","0","70000.0000","140000.0000"
"admin","DC555","1.0000","1","30000.0000","60000.0000"
"admin","DC556","0.0000","0","30000.0000","60000.0000"
"admin","KT158","100.0000","0","25000.0000","50000.0000"
"admin","KT159","100.0000","0","25000.0000","50000.0000"
"admin","KT160","100.0000","0","50000.0000","100000.0000"
"admin","KT161","100.0000","0","60000.0000","120000.0000"
"admin","KT162","100.0000","0","45000.0000","90000.0000"
"admin","KT163","100.0000","0","35000.0000","70000.0000"
"admin","N311","99.0000","1","20000.0000","40000.0000"
"admin","N312","100.0000","0","45000.0000","90000.0000"
"admin","N313","100.0000","0","32000.0000","64000.0000"
"admin","N314","100.0000","0","25000.0000","50000.0000"
"admin","N315","100.0000","0","27000.0000","54000.0000"
"admin","N316","100.0000","0","15000.0000","30000.0000"
"admin","N317","99.0000","1","20000.0000","40000.0000"
"admin","N318","100.0000","1","24000.0000","48000.0000"
"admin","VT286","100.0000","1","25000.0000","50000.0000"
"admin","VT287","100.0000","0","70000.0000","140000.0000"
"admin","VT288","100.0000","0","55000.0000","110000.0000"
"admin","VT289","100.0000","0","35000.0000","70000.0000"
"admin","VT290","100.0000","1","25000.0000","50000.0000"
"admin","BT597","100.0000","1","18000.0000","36000.0000"
"admin","BT598","100.0000","0","10000.0000","20000.0000"
"admin","BT599","100.0000","0","20000.0000","40000.0000"
"admin","BT600","100.0000","0","20000.0000","40000.0000"
"admin","BT601","100.0000","1","18000.0000","36000.0000"
"admin","BT602","99.0000","1","15000.0000","30000.0000"
"admin","BT603","99.0000","1","18000.0000","36000.0000"
"admin","BT604","99.0000","1","16000.0000","32000.0000"
"admin","BT605","100.0000","1","15000.0000","30000.0000"
"admin","BT606","100.0000","0","25000.0000","50000.0000"
"admin","BT607","100.0000","0","35000.0000","70000.0000"
"admin","BT608","100.0000","0","24000.0000","48000.0000"
"admin","BT609","100.0000","0","18000.0000","36000.0000"
"admin","BT610","100.0000","1","16000.0000","32000.0000"
"admin","BT611","100.0000","0","20000.0000","40000.0000"
"admin","BT612","100.0000","1","16000.0000","32000.0000"
"admin","BT613","100.0000","1","18000.0000","36000.0000"
"admin","BT614","99.0000","1","18000.0000","36000.0000"
"admin","BT615","100.0000","1","16000.0000","32000.0000"
"admin","BT616","100.0000","1","17000.0000","34000.0000"
"admin","BT617","100.0000","1","17000.0000","34000.0000"
"admin","BT618","100.0000","0","20000.0000","40000.0000"
"admin","BT619","100.0000","1","18000.0000","36000.0000"
"admin","BT620","100.0000","1","14000.0000","28000.0000"
"admin","BT621","100.0000","1","18000.0000","36000.0000"
"admin","BT622","100.0000","1","18000.0000","36000.0000"
"admin","BT623","100.0000","0","30000.0000","60000.0000"
"admin","BT624","99.0000","1","14000.0000","28000.0000"
"admin","BT625","100.0000","0","20000.0000","40000.0000"
"admin","BT626","100.0000","1","16000.0000","32000.0000"
"admin","BT627","100.0000","1","18000.0000","36000.0000"
"admin","BT628","100.0000","0","30000.0000","60000.0000"
"admin","CA012","100.0000","1","40000.0000","80000.0000"
"admin","CA013","100.0000","1","40000.0000","80000.0000"
"admin","CA014","100.0000","1","45000.0000","90000.0000"
"admin","CA015","100.0000","1","40000.0000","80000.0000"
"admin","CA016","100.0000","1","40000.0000","80000.0000"
"admin","DC557","0.0000","0","20000.0000","40000.0000"
"admin","DC558","0.0000","0","32000.0000","64000.0000"
"admin","DC559","0.0000","0","30000.0000","60000.0000"
"admin","DC560","0.0000","0","30000.0000","60000.0000"
"admin","DC561","0.0000","0","18000.0000","36000.0000"
"admin","KT164","100.0000","0","15000.0000","30000.0000"
"admin","KT165","100.0000","0","14000.0000","28000.0000"
"admin","KT166","100.0000","0","5000.0000","10000.0000"
"admin","KT167","100.0000","1","7000.0000","14000.0000"
"admin","KT168","100.0000","1","7000.0000","14000.0000"
"admin","KT169","100.0000","1","6000.0000","12000.0000"
"admin","KT170","100.0000","0","4000.0000","8000.0000"
"admin","KT171","100.0000","1","4000.0000","8000.0000"
"admin","KT172","100.0000","1","6000.0000","12000.0000"
"admin","KT173","100.0000","0","5000.0000","10000.0000"
"admin","KT174","100.0000","0","5000.0000","10000.0000"
"admin","KT175","100.0000","1","8000.0000","16000.0000"
"admin","KT176","100.0000","1","17000.0000","34000.0000"
"admin","KT177","100.0000","1","5000.0000","10000.0000"
"admin","N264","100.0000","1","7000.0000","14000.0000"
"admin","X019","3.0000","1","16000.0000","32000.0000"
"admin","X020","1.0000","1","16000.0000","32000.0000"
"admin","BT570","100.0000","0","13000.0000","26000.0000"
"admin","N296","100.0000","1","13000.0000","26000.0000"
"admin","KT137","2.0000","1","20000.0000","40000.0000"
"admin","KT138","100.0000","1","40000.0000","80000.0000"
"admin","VT165","100.0000","0","30000.0000","60000.0000"
"admin","VT166","100.0000","0","25000.0000","50000.0000"
"admin","VT167","100.0000","1","30000.0000","60000.0000"
"admin","VT168","100.0000","0","25000.0000","50000.0000"
"admin","VT188","100.0000","1","35000.0000","70000.0000"
"admin","VT189","100.0000","0","35000.0000","70000.0000"
"admin","VT190","100.0000","0","35000.0000","70000.0000"
"admin","VT191","100.0000","0","40000.0000","80000.0000"
"admin","VT192","100.0000","0","40000.0000","80000.0000"
"admin","VT193","100.0000","0","40000.0000","80000.0000"
"admin","VT194","100.0000","0","40000.0000","80000.0000"
"admin","VT195","100.0000","0","40000.0000","80000.0000"
"admin","VT196","100.0000","0","35000.0000","70000.0000"
"admin","VT197","100.0000","1","12000.0000","24000.0000"
"admin","VT198","100.0000","0","24000.0000","48000.0000"
"admin","VT199","100.0000","0","12000.0000","24000.0000"
"admin","VT200","100.0000","0","15000.0000","30000.0000"
"admin","VT201","100.0000","1","12000.0000","24000.0000"
"admin","VT202","100.0000","0","25000.0000","50000.0000"
"admin","VT203","100.0000","0","12000.0000","24000.0000"
"admin","VT204","100.0000","1","18000.0000","36000.0000"
"admin","VT205","100.0000","1","12000.0000","24000.0000"
"admin","VT206","100.0000","0","30000.0000","60000.0000"
"admin","VT207","100.0000","0","12000.0000","24000.0000"
"admin","VT208","100.0000","0","25000.0000","50000.0000"
"admin","VT209","100.0000","1","12000.0000","24000.0000"
"admin","VT210","100.0000","0","20000.0000","40000.0000"
"admin","VT211","100.0000","0","20000.0000","40000.0000"
"admin","VT212","100.0000","0","30000.0000","60000.0000"
"admin","VT213","100.0000","0","40000.0000","80000.0000"
"admin","VT214","100.0000","0","30000.0000","60000.0000"
"admin","VT215","100.0000","0","25000.0000","50000.0000"
"admin","VT216","100.0000","1","20000.0000","40000.0000"
"admin","VT217","100.0000","0","30000.0000","60000.0000"
"admin","VT218","100.0000","0","18000.0000","36000.0000"
